transaction_item_id,transaction_id,product_id,quantity,price
1955,653,474,5,2867843.13
1956,654,100,2,3777276.21
1957,654,231,1,3370764.29
1958,654,727,3,1123953.7
1959,655,66,5,3037234.71
1960,655,295,5,2309536.7
1961,656,603,4,1826242.72
1962,656,651,5,1332389.56
1963,656,337,5,820626.75
1964,656,399,4,4096638.18
1965,657,13,3,4568577.1
1966,657,349,3,2458111.25
1967,657,355,4,1906199.97
1968,657,156,4,2392468.12
1969,657,875,4,3434727.37
1970,658,546,2,3144119.39
1971,658,690,4,1726730.26
1972,659,413,1,4828926.72
1973,659,677,5,3419232.45
1974,659,991,1,2532782.18
1975,660,575,3,404317.59
1976,660,86,2,2991618.67
1977,660,766,5,1970582.05
1978,660,379,3,2294729.55
1979,661,769,3,1479801.75
1980,661,463,4,691308.23
1981,661,31,2,2342355.14
1982,662,599,2,3868911.48
1983,662,640,3,1191490.96
1984,662,579,4,1557745.77
1985,662,426,1,3612749.78
1986,662,770,3,1006377.26
1987,663,762,4,1662161.95
1988,663,241,4,1231223.41
1989,663,944,5,1796029.96
1990,663,135,4,3858159.6
1991,663,622,1,761326.22
1992,664,406,2,2722789.56
1993,665,114,5,2988578.98
1994,665,297,2,928398.39
1995,666,786,4,2772473.51
1996,666,564,4,668594.57
1997,667,770,2,1006377.26
1998,667,429,5,122699.72
1999,667,286,3,2816998.39
2000,668,646,1,785498.65
2001,668,681,3,3074391.82
2002,668,515,5,2835049.13
2003,669,402,2,1270881.61
2004,669,880,4,648441.26
2005,669,507,4,4345849.74
2006,669,294,4,4832876.25
2007,669,161,2,2680409.86
2008,670,296,1,854635.9
2009,670,546,3,3144119.39
2010,670,782,4,764142.07
2011,670,672,2,4526339.07
2012,671,393,5,2965212.9
2013,672,998,4,403364.67
2014,672,421,2,589186.0
2015,672,652,1,461200.23
2016,672,634,2,3507226.08
2017,673,625,5,4755441.41
2018,673,516,1,3943635.23
2019,674,585,4,606020.6
2020,674,969,1,2007248.63
2021,674,333,5,904978.97
2022,674,256,2,754595.86
2023,674,583,4,2272325.49
2024,675,975,3,527528.4
2025,676,761,5,793947.85
2026,677,566,5,3816002.43
2027,677,885,2,2108158.12
2028,677,871,2,4535488.7
2029,677,469,3,1467528.65
2030,678,180,4,4136679.23
2031,678,960,2,2135716.08
2032,679,136,3,3454297.16
2033,679,67,1,4308810.53
2034,679,212,5,2798398.02
2035,680,471,2,849362.8
2036,680,701,5,1780475.13
2037,680,455,2,2097013.14
2038,680,816,2,3731291.6
2039,681,513,1,1349998.82
2040,681,823,5,3872414.19
2041,681,858,3,2926590.91
2042,681,894,2,1719922.73
2043,682,474,1,2867843.13
2044,682,8,1,2873869.67
2045,683,888,5,2357977.47
2046,683,482,4,4312376.13
2047,683,73,4,1247115.22
2048,683,981,3,573558.02
2049,684,124,5,4365360.37
2050,684,663,5,616051.74
2051,684,732,1,918587.96
2052,684,450,4,4594226.07
2053,684,848,1,3261420.79
2054,685,832,4,876949.41
2055,685,849,1,4324503.35
2056,685,373,4,325703.08
2057,686,645,4,689198.11
2058,686,439,1,1950290.54
2059,686,107,2,820885.21
2060,686,868,3,3306046.32
2061,686,777,5,932557.29
2062,687,740,2,2238683.37
2063,688,423,3,2282109.85
2064,688,146,2,1077794.17
2065,688,815,4,3455663.63
2066,689,271,1,2402177.09
2067,689,338,1,2837812.64
2068,690,921,4,832768.71
2069,690,771,2,1042695.38
2070,690,776,3,464773.02
2071,690,351,3,2164921.25
2072,691,339,4,3388404.48
2073,691,717,3,2937179.78
2074,691,582,3,4623892.49
2075,691,609,1,2861964.45
2076,692,152,5,3589616.7
2077,692,296,1,854635.9
2078,693,902,3,2452989.68
2079,693,578,3,2936321.44
2080,694,315,2,3976732.3
2081,694,582,3,4623892.49
2082,694,487,4,838248.27
2083,695,159,2,4540605.42
2084,695,151,5,509987.82
2085,695,300,4,3824050.83
2086,696,653,2,4133669.57
2087,696,29,2,3953961.57
2088,696,598,3,1844762.01
2089,697,599,1,3868911.48
2090,697,266,3,471395.34
2091,698,764,5,3306383.48
2092,698,416,4,2234434.97
2093,698,634,2,3507226.08
2094,698,996,3,2539577.37
2095,698,660,2,4274460.51
2096,699,874,5,1722403.58
2097,699,322,5,1892076.15
2098,699,384,4,4079222.6
2099,699,887,4,2324165.53
2100,699,664,2,4153557.94
2101,700,494,2,686588.64
2102,700,496,4,4336567.48
2103,700,15,1,3523148.68
2104,700,351,2,2164921.25
2105,700,317,2,2300398.75
2106,701,154,3,35855.42
2107,701,624,1,3183349.78
2108,702,366,4,4319953.7
2109,702,471,5,849362.8
2110,703,861,5,1499394.87
2111,704,760,2,3040514.95
2112,704,373,1,325703.08
2113,705,642,1,3506620.78
2114,705,975,3,527528.4
2115,705,520,1,4959272.81
2116,705,278,5,2764875.67
2117,706,867,5,4499438.35
2118,706,894,1,1719922.73
2119,706,994,1,1609962.74
2120,706,458,5,2779013.75
2121,706,536,2,3473214.7
2122,707,263,2,1948211.05
2123,707,707,2,2819913.37
2124,708,707,4,2819913.37
2125,708,182,1,932058.19
2126,709,273,5,1066920.78
2127,709,285,1,1571480.87
2128,709,761,2,793947.85
2129,709,751,1,3997980.88
2130,709,928,2,3858535.82
2131,710,311,1,544011.98
2132,710,213,2,3619167.6
2133,710,250,5,314178.61
2134,710,780,5,2330639.2
2135,710,489,4,4029148.06
2136,711,550,1,3764703.78
2137,712,809,1,4390688.88
2138,712,202,4,399732.58
2139,712,120,4,962013.8
2140,713,488,2,3926398.06
2141,714,556,5,4240981.6
2142,715,613,4,4386186.28
2143,715,308,5,2683333.13
2144,716,596,4,2485776.37
2145,717,738,4,847758.21
2146,718,604,5,903015.06
2147,718,774,4,3926534.1
2148,719,258,4,1212431.26
2149,720,278,4,2764875.67
2150,720,647,2,2253338.07
2151,720,337,5,820626.75
2152,720,495,5,4594655.87
2153,720,291,3,2853249.67
2154,721,889,5,2366376.22
2155,721,255,3,3484578.95
2156,721,282,5,2335360.29
2157,722,317,4,2300398.75
2158,722,115,2,4835682.77
2159,722,500,1,2452399.04
2160,722,327,5,2833624.57
2161,722,482,4,4312376.13
2162,723,184,1,44082.3
2163,723,779,4,232638.45
2164,724,97,4,652030.32
2165,724,351,5,2164921.25
2166,724,843,2,3747316.06
2167,725,798,1,1017577.21
2168,725,782,2,764142.07
2169,726,315,5,3976732.3
2170,726,313,3,967740.96
2171,727,484,1,3880401.93
2172,727,702,3,888740.83
2173,727,950,5,4535331.42
2174,727,216,5,235996.12
2175,727,689,2,2403625.35
2176,728,161,2,2680409.86
2177,728,785,4,4853820.63
2178,728,805,2,571469.02
2179,729,625,2,4755441.41
2180,729,334,5,88133.9
2181,730,670,5,996774.18
2182,730,808,4,3930870.7
2183,730,799,3,4172199.51
2184,730,235,3,4687677.7
2185,731,957,3,508046.49
2186,731,380,2,1530243.4
2187,731,314,3,4077919.81
2188,731,745,3,4845818.11
2189,732,461,3,3100855.79
2190,732,436,5,940070.76
2191,732,403,4,3579029.59
2192,733,781,4,4187022.97
2193,734,992,4,4260837.05
2194,735,662,2,4021444.8
2195,735,999,4,4008293.83
2196,735,786,3,2772473.51
2197,736,839,2,1868609.14
2198,737,678,3,1776176.83
2199,737,302,3,349160.03
2200,738,330,4,1362764.31
2201,739,334,5,88133.9
2202,739,574,2,1394564.0
2203,739,817,2,4486186.5
2204,739,633,5,4487464.48
2205,740,877,3,2541501.13
2206,740,110,1,2379714.07
2207,740,249,2,2073665.43
2208,740,334,4,88133.9
2209,741,482,1,4312376.13
2210,741,800,4,1605549.95
2211,741,705,4,3520229.89
2212,741,256,3,754595.86
2213,741,622,5,761326.22
2214,742,61,1,2419894.64
2215,742,58,3,3094361.05
2216,742,283,5,3810528.56
2217,742,379,4,2294729.55
2218,743,114,4,2988578.98
2219,743,138,1,2806833.08
2220,743,333,4,904978.97
2221,744,895,2,724688.52
2222,744,604,3,903015.06
2223,745,205,5,831040.41
2224,745,91,4,1836027.39
2225,745,252,3,2783694.82
2226,745,587,5,2487100.53
2227,745,782,3,764142.07
2228,746,544,3,3055493.0
2229,746,707,1,2819913.37
2230,746,144,1,1738353.94
2231,746,892,3,279769.23
2232,746,981,3,573558.02
2233,747,766,2,1970582.05
2234,747,189,3,3466915.27
2235,747,480,2,1495567.59
2236,747,472,3,2832595.8
2237,748,204,3,2867781.35
2238,748,262,5,2790860.92
2239,748,766,1,1970582.05
2240,749,123,4,2057783.27
2241,749,438,4,2253379.31
2242,750,818,1,1695951.75
2243,750,852,5,1126612.46
2244,750,62,5,1494195.02
2245,750,383,1,2206712.38
2246,751,448,1,1766404.77
2247,751,983,5,1315448.21
2248,751,895,3,724688.52
2249,751,810,5,1921386.93
2250,751,504,3,3476571.04
2251,752,342,1,2508956.33
2252,752,753,1,1313027.27
2253,752,579,1,1557745.77
2254,752,998,5,403364.67
2255,752,800,1,1605549.95
2256,753,163,5,2095246.06
2257,753,867,1,4499438.35
2258,753,588,4,2619796.76
2259,753,625,2,4755441.41
2260,753,770,1,1006377.26
2261,754,838,3,3409060.06
2262,754,477,4,3802420.61
2263,754,911,2,3137167.77
2264,754,667,3,2915795.77
2265,755,187,5,2916479.15
2266,756,465,5,2051580.4
2267,756,800,4,1605549.95
2268,756,911,1,3137167.77
2269,757,589,3,843145.14
2270,757,7,5,2225257.05
2271,757,849,4,4324503.35
2272,757,20,1,871555.26
2273,758,331,4,3425299.43
2274,758,155,3,2040468.18
2275,759,599,3,3868911.48
2276,759,546,4,3144119.39
2277,760,789,5,2867844.31
2278,760,948,3,1659712.04
2279,761,157,2,3781996.19
2280,761,792,2,2515486.34
2281,761,212,3,2798398.02
2282,761,186,1,4770633.77
2283,761,27,5,615598.65
2284,762,968,1,922518.41
2285,762,799,2,4172199.51
2286,762,554,3,1248353.47
2287,762,978,1,3898029.83
2288,762,336,3,4645085.95
2289,763,674,2,262682.13
2290,763,207,3,3587420.65
2291,764,435,3,3990801.38
2292,764,239,2,513474.6
2293,765,28,2,3962407.71
2294,765,899,4,33520.37
2295,765,127,4,2632130.99
2296,766,455,2,2097013.14
2297,767,51,4,2517839.99
2298,767,450,4,4594226.07
2299,767,204,2,2867781.35
2300,767,790,4,2386548.78
2301,768,835,1,4590975.04
2302,768,96,2,4128303.48
2303,768,519,5,2212016.88
2304,768,742,5,1758901.0
2305,768,125,2,3531818.41
2306,769,124,4,4365360.37
2307,769,759,5,4712786.87
2308,770,768,3,29039.71
2309,770,426,2,3612749.78
2310,770,216,1,235996.12
2311,771,369,4,2864082.55
2312,771,262,5,2790860.92
2313,771,115,4,4835682.77
2314,771,17,1,3472963.4
2315,771,390,4,1636172.32
2316,772,985,1,4889698.83
2317,772,364,3,1776032.29
2318,772,969,3,2007248.63
2319,772,857,1,1517704.01
2320,773,969,3,2007248.63
2321,773,235,1,4687677.7
2322,773,667,4,2915795.77
2323,773,897,4,1669820.94
2324,774,975,3,527528.4
2325,775,47,2,4231209.19
2326,775,868,2,3306046.32
2327,775,182,5,932058.19
2328,776,132,5,4787113.61
2329,777,144,4,1738353.94
2330,777,781,1,4187022.97
2331,778,611,2,904928.31
2332,779,381,5,1667763.9
2333,779,425,2,2386051.03
2334,779,430,2,3243369.89
2335,780,959,5,1807471.17
2336,780,989,2,751785.72
2337,781,374,1,1387049.74
2338,781,806,2,749516.71
2339,782,510,2,4252030.14
2340,783,414,3,538663.31
2341,783,931,3,250692.93
2342,783,637,3,3189706.24
2343,784,803,1,2603244.01
2344,785,30,4,1810873.66
2345,785,36,2,4118463.6
2346,785,936,4,1512571.11
2347,786,553,4,1246454.01
2348,787,740,5,2238683.37
2349,787,174,2,1371457.04
2350,787,103,1,204180.69
2351,787,358,2,35924.16
2352,787,95,4,3824376.53
2353,788,116,4,3609786.56
2354,789,426,5,3612749.78
2355,789,451,2,3363829.31
2356,789,878,5,4204787.09
2357,789,829,1,4106876.79
2358,790,488,4,3926398.06
2359,790,922,3,105432.42
2360,790,132,3,4787113.61
2361,791,375,5,2426314.26
2362,791,685,1,1921246.23
2363,791,490,4,2666081.18
2364,791,767,5,776413.77
2365,791,201,2,2632278.21
2366,792,528,2,3632681.93
2367,792,825,2,3028845.87
2368,793,676,1,2485670.69
2369,793,762,1,1662161.95
2370,794,290,5,1656027.78
2371,794,108,2,2972686.03
2372,794,232,3,2664348.71
2373,794,190,3,3342252.71
2374,795,728,4,1898136.7
2375,795,685,5,1921246.23
2376,795,533,5,2602026.83
2377,796,905,3,2150836.99
2378,796,779,2,232638.45
2379,796,336,4,4645085.95
2380,796,384,2,4079222.6
2381,796,594,1,1367183.17
2382,797,648,1,2038497.63
2383,797,814,2,203524.84
2384,797,187,1,2916479.15
2385,797,147,1,4665789.43
2386,798,166,4,3941923.54
2387,798,331,1,3425299.43
2388,799,493,4,4762462.75
2389,799,879,3,1475982.42
2390,799,193,5,3454548.98
2391,799,416,4,2234434.97
2392,799,220,4,168357.01
2393,800,270,5,4025206.58
2394,800,451,1,3363829.31
2395,800,763,3,2052306.53
2396,800,672,5,4526339.07
2397,800,947,3,3444137.54
2398,801,914,2,1923916.88
2399,801,262,3,2790860.92
2400,801,827,4,4568029.7
2401,802,468,1,2831335.02
2402,802,685,3,1921246.23
2403,802,782,5,764142.07
2404,802,270,1,4025206.58
2405,802,801,3,444266.93
2406,803,658,1,1308232.3
2407,803,988,5,2414829.09
2408,803,130,1,2735903.36
2409,803,233,4,1245085.07
2410,804,124,5,4365360.37
2411,805,130,3,2735903.36
2412,805,315,4,3976732.3
2413,805,447,5,2939153.53
2414,806,990,5,68107.89
2415,807,408,5,555753.43
2416,807,200,2,3811679.5
2417,808,795,1,4861102.74
2418,808,204,3,2867781.35
2419,809,616,2,49766.18
2420,809,577,5,2686586.96
2421,809,538,1,455762.09
2422,809,820,5,4292591.57
2423,809,372,5,1349349.92
2424,810,711,5,290278.2
2425,810,171,3,1429962.65
2426,811,103,2,204180.69
2427,811,651,5,1332389.56
2428,812,864,2,4308843.09
2429,812,554,5,1248353.47
2430,813,879,2,1475982.42
2431,813,286,1,2816998.39
2432,813,983,4,1315448.21
2433,813,304,4,1872271.46
2434,814,996,4,2539577.37
2435,814,916,4,1498029.24
2436,814,480,3,1495567.59
2437,814,140,3,4479844.7
2438,814,1,1,4244859.86
2439,815,726,5,3538842.78
2440,815,685,3,1921246.23
2441,815,214,5,1279741.52
2442,816,983,1,1315448.21
2443,816,61,4,2419894.64
2444,816,144,2,1738353.94
2445,816,493,2,4762462.75
2446,816,783,2,437679.49
2447,817,806,2,749516.71
2448,817,662,4,4021444.8
2449,817,401,5,3170346.84
2450,817,199,2,3789179.11
2451,818,73,2,1247115.22
2452,818,987,3,2169911.06
2453,818,144,4,1738353.94
2454,819,744,5,1935826.12
2455,820,211,4,2289424.39
2456,820,146,3,1077794.17
2457,821,12,1,2500229.36
2458,821,534,3,56341.87
2459,821,537,1,363433.24
2460,822,483,2,2200958.82
2461,822,677,4,3419232.45
2462,822,306,1,42995.66
2463,822,555,5,3897058.57
2464,822,466,2,2083995.87
2465,823,902,3,2452989.68
2466,824,973,1,574152.22
2467,824,391,3,4084307.63
2468,824,116,4,3609786.56
2469,825,600,2,1149738.07
2470,825,898,4,1573936.22
2471,825,777,3,932557.29
2472,825,231,5,3370764.29
2473,826,91,5,1836027.39
2474,827,886,3,1864695.32
2475,827,248,4,4928620.85
2476,827,857,4,1517704.01
2477,827,432,1,2584809.57
2478,827,654,1,1082953.74
2479,828,863,3,4941921.22
2480,828,927,3,1882210.24
2481,828,656,5,4842316.02
2482,829,430,3,3243369.89
2483,829,366,1,4319953.7
2484,829,14,1,1316265.62
2485,830,249,5,2073665.43
2486,830,507,2,4345849.74
2487,830,606,4,1130331.42
2488,830,682,3,3239919.22
2489,831,800,4,1605549.95
2490,832,622,5,761326.22
2491,832,385,5,1509172.07
2492,832,532,4,672171.96
2493,832,44,5,1527581.47
2494,832,111,5,1848105.47
2495,833,590,1,3751384.16
2496,834,990,2,68107.89
2497,835,595,5,1322118.76
2498,835,432,4,2584809.57
2499,835,736,1,1662530.45
2500,836,663,4,616051.74
2501,836,873,4,2919288.28
2502,836,588,5,2619796.76
2503,837,963,4,3320141.59
2504,838,686,1,1005294.46
2505,838,222,5,3831480.14
2506,838,186,1,4770633.77
2507,838,646,3,785498.65
2508,839,300,4,3824050.83
2509,840,747,4,1762643.53
2510,841,368,3,3898053.84
2511,841,361,2,945085.0
2512,841,284,4,4572509.19
2513,842,333,4,904978.97
2514,843,788,2,4828482.24
2515,843,215,5,3731564.37
2516,843,790,5,2386548.78
2517,844,759,4,4712786.87
2518,844,772,3,4885517.9
2519,844,800,2,1605549.95
2520,845,878,1,4204787.09
2521,845,342,3,2508956.33
2522,845,632,5,229062.33
2523,845,758,2,3525478.19
2524,846,849,3,4324503.35
2525,846,104,1,4021789.62
2526,846,655,4,750135.75
2527,847,637,4,3189706.24
2528,847,655,2,750135.75
2529,847,775,4,2450593.09
2530,848,272,4,1522908.25
2531,848,360,3,520134.76
2532,849,918,3,2173989.5
2533,849,773,2,4220407.68
2534,849,983,2,1315448.21
2535,849,331,1,3425299.43
2536,850,195,5,1103451.72
2537,851,931,5,250692.93
2538,851,718,5,3874088.83
2539,851,304,5,1872271.46
2540,852,183,4,2392495.95
2541,852,634,1,3507226.08
2542,852,204,1,2867781.35
2543,852,93,5,1818993.64
2544,852,937,4,3315790.0
2545,853,150,3,3193343.42
2546,853,546,3,3144119.39
2547,853,407,2,3511155.09
2548,854,107,3,820885.21
2549,854,629,5,2104881.05
2550,854,995,1,4851023.79
2551,854,332,2,4497565.14
2552,855,846,1,4286984.83
2553,855,252,5,2783694.82
2554,855,159,3,4540605.42
2555,855,27,4,615598.65
2556,856,854,2,2124795.94
2557,856,252,2,2783694.82
2558,857,664,2,4153557.94
2559,857,149,1,1219865.61
2560,857,304,2,1872271.46
2561,857,988,1,2414829.09
2562,858,495,4,4594655.87
2563,858,425,5,2386051.03
2564,858,565,5,1833408.19
2565,858,197,4,3741196.84
2566,858,191,5,1540963.65
2567,859,410,5,840029.08
2568,859,910,4,99401.47
2569,859,765,3,1195365.94
2570,859,724,3,3961294.2
2571,859,823,3,3872414.19
2572,860,380,3,1530243.4
2573,860,922,2,105432.42
2574,860,328,5,4475008.15
2575,860,366,1,4319953.7
2576,861,330,2,1362764.31
2577,861,815,5,3455663.63
2578,862,132,1,4787113.61
2579,862,940,5,2562808.08
2580,862,726,4,3538842.78
2581,862,549,3,4483998.8
2582,862,108,5,2972686.03
2583,863,738,3,847758.21
2584,863,735,5,4684072.09
2585,864,477,3,3802420.61
2586,864,589,1,843145.14
2587,865,634,4,3507226.08
2588,865,510,5,4252030.14
2589,865,447,1,2939153.53
2590,865,977,2,914490.2
2591,866,574,4,1394564.0
2592,867,666,1,1867476.32
2593,867,918,3,2173989.5
2594,867,489,2,4029148.06
2595,867,66,3,3037234.71
2596,867,67,3,4308810.53
2597,868,259,1,1510674.73
2598,868,731,5,4255277.26
2599,868,503,4,2020225.36
2600,868,722,2,1515808.12
2601,868,406,2,2722789.56
2602,869,318,5,4951262.83
2603,869,714,3,4034162.61
2604,869,339,2,3388404.48
2605,869,584,5,1553357.42
2606,870,148,5,694992.04
2607,870,698,5,1339969.74
2608,870,323,1,290013.55
2609,870,995,5,4851023.79
2610,871,730,3,4744452.64
2611,872,123,1,2057783.27
2612,872,629,1,2104881.05
2613,872,543,4,351373.92
2614,872,748,2,516128.51
2615,872,751,2,3997980.88
2616,873,616,2,49766.18
2617,873,856,2,1267473.56
2618,874,665,4,662269.04
2619,875,340,1,1925392.61
2620,876,969,4,2007248.63
2621,877,718,4,3874088.83
2622,877,825,4,3028845.87
2623,877,391,4,4084307.63
2624,877,142,3,1459358.73
2625,877,188,1,1315150.22
2626,878,364,2,1776032.29
2627,878,725,4,3249409.53
2628,878,901,3,2885631.79
2629,879,93,2,1818993.64
2630,879,267,4,267167.78
2631,879,206,2,590037.71
2632,879,360,1,520134.76
2633,880,463,1,691308.23
2634,880,537,3,363433.24
2635,880,21,5,4986339.4
2636,881,571,1,2537986.92
2637,882,98,2,1975579.53
2638,882,2,5,183646.84
2639,882,13,1,4568577.1
2640,883,394,3,3411746.04
2641,883,29,5,3953961.57
2642,883,577,3,2686586.96
2643,884,979,2,4314253.11
2644,885,652,5,461200.23
2645,885,511,2,1096971.38
2646,886,224,3,2248200.29
2647,886,100,2,3777276.21
2648,886,615,3,1643231.6
2649,886,588,2,2619796.76
2650,886,913,4,1567340.38
2651,887,520,2,4959272.81
2652,887,834,4,175024.51
2653,888,638,1,383404.12
2654,889,910,1,99401.47
2655,889,827,3,4568029.7
2656,889,958,3,4371960.84
2657,889,111,3,1848105.47
2658,889,700,2,2882703.62
2659,890,531,2,1074971.67
2660,890,922,1,105432.42
2661,890,510,2,4252030.14
2662,890,618,2,3700484.17
2663,890,628,3,528705.61
2664,891,951,5,754231.02
2665,891,852,4,1126612.46
2666,891,803,4,2603244.01
2667,891,967,1,1869384.54
2668,892,68,3,3673656.78
2669,892,253,3,4861728.27
2670,892,145,2,3283300.53
2671,892,984,4,71677.46
2672,892,193,4,3454548.98
2673,893,367,1,1466318.28
2674,894,831,5,686892.61
2675,894,102,5,2505388.74
2676,894,94,3,376923.43
2677,894,934,5,2377237.73
2678,895,589,5,843145.14
2679,895,535,4,4087374.04
2680,895,776,5,464773.02
2681,895,659,2,165099.65
2682,895,290,3,1656027.78
2683,896,459,2,1451285.52
2684,896,300,4,3824050.83
2685,897,446,4,2988884.44
2686,897,85,4,262196.62
2687,897,25,4,3561927.43
2688,897,107,3,820885.21
2689,898,496,5,4336567.48
2690,898,399,3,4096638.18
2691,898,510,3,4252030.14
2692,898,790,1,2386548.78
2693,898,541,1,1919778.04
2694,899,970,1,1366447.12
2695,899,315,5,3976732.3
2696,900,556,2,4240981.6
2697,900,657,3,2572163.78
2698,900,757,1,1696373.42
2699,900,548,1,4301213.0
2700,900,49,3,634599.77
2701,901,193,3,3454548.98
2702,901,988,5,2414829.09
2703,901,54,4,4214224.72
2704,901,757,5,1696373.42
2705,902,870,2,4987370.81
2706,902,521,3,1019567.85
2707,902,698,1,1339969.74
2708,902,933,2,626739.36
2709,902,102,4,2505388.74
2710,903,914,2,1923916.88
2711,903,730,3,4744452.64
2712,904,732,2,918587.96
2713,905,212,5,2798398.02
2714,905,656,5,4842316.02
2715,905,16,1,4981861.91
2716,905,945,4,1483802.49
2717,906,922,1,105432.42
2718,906,947,3,3444137.54
2719,907,927,2,1882210.24
2720,908,182,4,932058.19
2721,908,847,2,3391699.28
2722,908,381,4,1667763.9
2723,909,160,2,3264970.66
2724,910,253,5,4861728.27
2725,910,685,3,1921246.23
2726,910,904,4,3171102.83
2727,910,697,5,1246806.7
2728,910,728,3,1898136.7
2729,911,963,3,3320141.59
2730,911,420,1,2085717.39
2731,912,844,4,1432496.19
2732,912,387,3,4823227.37
2733,912,863,2,4941921.22
2734,912,837,4,2530580.61
2735,913,615,1,1643231.6
2736,913,642,4,3506620.78
2737,913,43,4,4158640.12
2738,914,679,2,1382159.03
2739,914,73,1,1247115.22
2740,915,163,4,2095246.06
2741,916,188,5,1315150.22
2742,917,172,3,4447407.22
2743,917,979,4,4314253.11
2744,917,292,5,2501514.4
2745,918,292,5,2501514.4
2746,918,268,1,3371622.88
2747,918,780,1,2330639.2
2748,919,843,2,3747316.06
2749,919,974,1,4908030.16
2750,919,569,4,208736.04
2751,919,206,2,590037.71
2752,920,37,4,635380.64
2753,920,491,1,1625031.54
2754,920,115,2,4835682.77
2755,920,39,4,2334507.67
2756,920,189,1,3466915.27
2757,921,248,4,4928620.85
2758,922,380,4,1530243.4
2759,922,757,2,1696373.42
2760,922,453,5,593575.03
2761,922,788,1,4828482.24
2762,922,679,5,1382159.03
2763,923,787,2,4093842.02
2764,923,743,3,3604863.8
2765,924,583,1,2272325.49
2766,925,350,3,2769658.25
2767,925,944,2,1796029.96
2768,926,474,2,2867843.13
2769,926,924,1,1063839.24
2770,926,401,4,3170346.84
2771,927,970,3,1366447.12
2772,927,518,1,91243.95
2773,928,189,2,3466915.27
2774,928,344,4,1168398.58
2775,929,893,4,695452.64
2776,930,864,2,4308843.09
2777,931,542,3,3211464.98
2778,931,571,2,2537986.92
2779,931,147,5,4665789.43
2780,931,988,3,2414829.09
2781,931,59,1,2495209.92
2782,932,420,5,2085717.39
2783,933,18,5,1008889.92
2784,933,738,2,847758.21
2785,933,742,3,1758901.0
2786,933,380,1,1530243.4
2787,933,147,1,4665789.43
2788,934,7,4,2225257.05
2789,934,4,5,1817131.41
2790,935,834,4,175024.51
2791,936,123,2,2057783.27
2792,936,781,1,4187022.97
2793,936,578,5,2936321.44
2794,936,76,1,1248868.7
2795,936,665,4,662269.04
2796,937,661,4,482679.13
2797,937,290,5,1656027.78
2798,937,397,4,2197890.22
2799,937,933,2,626739.36
2800,937,700,4,2882703.62
2801,938,257,3,927556.1
2802,938,652,4,461200.23
2803,938,491,2,1625031.54
2804,938,466,5,2083995.87
2805,938,901,3,2885631.79
2806,939,148,3,694992.04
2807,939,653,2,4133669.57
2808,940,264,2,1024650.3
2809,940,377,1,3607288.27
2810,940,443,3,2293176.61
2811,940,148,1,694992.04
2812,941,421,5,589186.0
2813,941,873,2,2919288.28
2814,941,412,2,4834387.56
2815,941,861,3,1499394.87
2816,942,965,4,4775894.89
2817,942,432,4,2584809.57
2818,943,752,4,1481593.98
2819,943,455,4,2097013.14
2820,943,475,3,3877814.01
2821,943,346,3,4844913.43
2822,944,137,5,1592033.32
2823,944,211,2,2289424.39
2824,944,223,2,1878559.99
2825,944,583,2,2272325.49
2826,945,373,4,325703.08
2827,945,562,4,2646149.64
2828,945,384,3,4079222.6
2829,945,219,4,4930824.87
2830,945,145,4,3283300.53
2831,946,556,4,4240981.6
2832,947,927,5,1882210.24
2833,947,423,1,2282109.85
2834,947,205,2,831040.41
2835,948,565,2,1833408.19
2836,948,676,4,2485670.69
2837,948,960,5,2135716.08
2838,949,185,4,1185251.05
2839,949,25,2,3561927.43
2840,949,396,5,4715444.83
2841,949,684,2,314285.55
2842,950,764,5,3306383.48
2843,950,788,2,4828482.24
2844,950,657,4,2572163.78
2845,951,801,2,444266.93
2846,951,155,4,2040468.18
2847,951,325,4,2504293.38
2848,951,252,2,2783694.82
2849,951,781,4,4187022.97
2850,952,626,5,3797056.47
2851,952,544,1,3055493.0
2852,952,693,1,156224.27
2853,953,88,1,4237390.1
2854,954,943,1,3892014.99
2855,955,874,1,1722403.58
2856,955,321,3,476567.52
2857,955,208,2,463798.81
2858,956,315,1,3976732.3
2859,956,372,5,1349349.92
2860,957,598,4,1844762.01
2861,957,487,3,838248.27
2862,957,721,2,2934223.15
2863,958,311,1,544011.98
2864,958,822,5,680583.75
2865,958,164,2,4670273.83
2866,959,426,1,3612749.78
2867,959,546,5,3144119.39
2868,960,163,5,2095246.06
2869,960,566,4,3816002.43
2870,960,717,3,2937179.78
2871,960,707,2,2819913.37
2872,961,680,2,4418284.76
2873,962,100,1,3777276.21
2874,962,139,4,1446068.98
2875,962,485,4,1057292.06
2876,962,489,2,4029148.06
2877,963,601,3,229749.16
2878,964,599,5,3868911.48
2879,964,187,4,2916479.15
2880,964,916,1,1498029.24
2881,964,994,4,1609962.74
2882,965,353,3,3992295.32
2883,965,88,3,4237390.1
2884,965,71,2,1602388.27
2885,965,139,5,1446068.98
2886,965,308,4,2683333.13
2887,966,114,2,2988578.98
2888,966,985,3,4889698.83
2889,967,729,1,645468.34
2890,967,364,5,1776032.29
2891,967,819,4,1561637.0
2892,968,637,5,3189706.24
2893,969,174,3,1371457.04
2894,969,872,3,1947491.86
2895,969,197,5,3741196.84
2896,969,287,5,3708849.37
2897,970,502,3,2265438.7
2898,971,54,2,4214224.72
