transaction_id,customer_id,transaction_date,total_amount
1207,765,2023-09-30 10:29:03,21690981.38
1208,134,2024-05-21 13:54:39,1160054.2
1209,615,2024-03-17 07:31:20,5112229.03
1210,745,2023-08-09 10:18:09,19347052.81
1211,429,2024-11-24 06:53:40,13800518.19
1212,812,2023-07-04 14:52:26,41521766.12
1213,298,2023-05-30 01:02:51,27435126.24
1214,633,2023-09-26 08:34:25,21354990.76
1215,379,2024-04-06 09:02:27,35567829.75
1216,470,2024-08-19 23:33:54,2032185.96
1217,481,2023-03-29 00:22:32,2835255.0
1218,998,2023-05-17 11:46:08,29399303.83
1219,704,2024-12-10 14:28:28,15966717.1
1220,726,2023-08-06 13:57:45,14245522.95
1221,263,2024-03-09 21:44:35,24343458.4
1222,571,2023-03-16 03:28:08,55243409.45
1223,341,2023-03-02 01:53:50,55932319.22
1224,931,2023-08-29 17:08:46,32474739.21
1225,962,2023-12-29 22:04:38,30876755.52
1226,727,2024-11-17 21:46:51,32864972.89
1227,260,2023-02-16 00:11:42,47618445.46
1228,391,2024-05-31 22:33:39,7347313.56
1229,688,2023-11-06 14:22:13,6091633.0
1230,992,2024-01-15 04:48:52,7537884.84
1231,595,2024-07-26 01:29:50,7499703.35
1232,174,2023-07-03 09:28:36,24050761.99
1233,953,2024-05-30 17:56:37,37173417.53
1234,136,2023-12-14 17:02:32,30246478.23
1235,728,2023-04-02 11:33:11,22925875.07
1236,146,2024-06-27 15:45:44,2637642.0
1237,321,2023-09-24 04:15:14,19765174.97
1238,512,2023-02-15 04:39:20,10335572.28
1239,949,2023-10-15 13:07:43,17937593.95
1240,925,2024-03-16 10:18:03,36407992.6
1241,850,2023-09-27 22:18:58,12723754.73
1242,321,2023-09-28 18:49:20,30194133.79
1243,324,2024-03-22 06:00:24,18735071.11
1244,570,2024-05-18 05:30:26,25823756.41
1245,818,2024-11-04 23:10:47,32230719.44
1246,194,2024-03-26 01:56:15,26463198.28
1247,236,2023-06-02 01:59:12,262196.62
1248,482,2023-07-07 01:18:20,179277.1
1249,723,2023-09-24 05:57:17,8561233.02
1250,119,2024-04-23 15:53:23,4776099.96
1251,453,2024-05-21 01:29:06,28579949.32
1252,497,2024-01-01 20:25:12,5918696.67
1253,116,2024-04-13 17:56:56,286641.16
1254,358,2023-06-01 04:30:07,4863070.59
1255,890,2023-04-06 07:25:03,15662325.24
1256,855,2023-10-18 06:34:38,28753379.34
1257,843,2023-06-22 18:31:21,24556439.22
1258,913,2023-10-07 20:30:25,11999821.73
1259,218,2024-11-10 21:19:25,31374748.89
1260,539,2024-08-20 00:09:00,35956524.79
1261,427,2024-08-07 06:34:27,12175782.89
1262,787,2023-03-20 08:57:44,15314742.76
1263,909,2024-05-25 03:26:00,3589616.7
1264,292,2023-12-03 00:56:42,22056904.31
1265,404,2024-11-28 04:26:29,47592297.93
1266,952,2024-01-18 21:29:36,11937808.58
1267,158,2023-04-19 11:46:46,1014249.15
1268,472,2023-01-30 02:57:05,43256729.09
1269,465,2024-12-25 17:28:15,36601326.97
1270,609,2024-10-05 09:48:20,17441828.83
1271,338,2024-11-04 00:12:40,28957791.32
1272,638,2023-02-14 23:53:25,27601545.96
1273,971,2024-04-08 11:49:47,8453153.25
1274,217,2024-08-05 04:42:30,6760014.21
1275,290,2023-02-19 23:26:03,34717599.45
1276,762,2023-11-27 02:01:19,34078093.8
1277,975,2023-03-14 19:55:16,41751787.3
1278,95,2024-09-08 13:53:09,24843241.06
1279,183,2024-02-13 09:17:24,7504543.2
1280,92,2023-09-03 14:31:26,8656936.3
1281,167,2023-01-22 07:34:52,17226531.96
1282,292,2024-02-02 14:39:02,53132628.41
1283,158,2024-10-24 23:48:49,11985900.5
1284,503,2023-05-04 10:52:11,20871454.71
1285,926,2024-03-18 11:17:25,30430490.78
1286,135,2024-12-02 21:58:23,6402121.14
1287,853,2024-01-03 03:29:57,2041751.25
1288,205,2024-01-12 18:39:54,63185063.41
1289,907,2024-05-16 16:13:05,15889271.6
1290,275,2024-02-02 17:20:47,25310895.1
1291,434,2024-07-30 21:51:27,7851800.93
1292,831,2023-04-03 15:23:02,20561369.08
1293,191,2024-01-13 22:21:00,1641253.5
1294,437,2024-03-20 22:57:45,30682820.96
1295,526,2023-04-06 01:28:20,36689710.02
1296,693,2023-12-16 16:52:35,26947733.85
1297,703,2023-08-18 23:34:43,1722403.58
1298,954,2024-12-31 05:38:45,12524541.78
1299,645,2024-05-22 19:11:51,16171275.96
1300,86,2024-10-24 19:06:10,60940298.25
1301,448,2023-10-25 17:02:50,23812313.75
1302,308,2023-03-23 17:23:21,9138833.17
1303,701,2023-06-02 04:39:09,18337320.34
1304,536,2023-11-04 09:03:11,4655132.74
1305,583,2024-03-13 10:45:29,24766712.7
1306,79,2023-02-18 20:03:39,11902160.04
1307,111,2023-02-16 18:41:34,33683788.15
1308,423,2024-06-06 15:28:14,14683214.52
1309,677,2023-04-07 16:55:03,898438.22
1310,364,2024-08-05 09:13:31,23538096.59
1311,84,2023-09-18 21:19:11,9639014.32
1312,117,2024-05-30 00:35:32,1818061.8
1313,184,2024-11-08 16:51:10,9223175.46
1314,47,2023-07-06 14:18:25,17865997.98
1315,898,2023-03-27 15:09:18,2806833.08
1316,322,2024-12-22 10:50:13,12558253.19
1317,776,2024-08-24 16:33:57,13224359.09
1318,639,2024-11-17 16:22:55,23271916.32
1319,990,2023-09-29 12:25:39,16576589.12
1320,190,2023-07-11 07:41:05,26687024.45
1321,266,2023-03-22 21:59:34,20041469.15
1322,445,2024-11-20 03:52:16,24212285.41
1323,6,2024-07-01 00:39:08,7504543.2
1324,14,2024-02-09 04:14:53,5953256.62
1325,489,2023-06-25 23:52:37,40979323.7
1326,890,2024-04-16 14:44:56,30042993.42
1327,744,2024-11-04 21:54:50,1210924.81
1328,634,2024-05-13 11:01:28,29671825.33
1329,708,2024-09-23 13:08:01,41362563.85
1330,824,2024-11-20 14:22:53,13088564.96
1331,129,2023-11-06 03:11:26,788046.39
1332,196,2023-05-19 00:30:18,12066642.0
1333,713,2023-04-25 00:34:42,9518856.28
1334,215,2023-07-12 00:58:34,6762493.17
1335,149,2024-05-07 23:36:56,18923214.45
1336,447,2024-10-27 08:48:10,555890.4
1337,196,2024-10-03 19:36:33,7185434.03
1338,789,2023-03-30 10:57:21,8624752.26
1339,486,2024-04-19 05:23:40,11571149.08
1340,120,2024-03-08 00:47:39,6699848.7
1341,757,2023-06-20 05:32:58,19438632.63
1342,987,2024-12-20 16:12:41,47685467.73
1343,21,2024-05-11 17:09:59,15246322.25
1344,249,2024-04-05 21:18:26,25220363.27
1345,584,2023-07-26 10:44:04,28009422.96
1346,342,2024-02-06 01:51:14,27884006.27
1347,646,2023-01-09 03:44:16,6802401.94
1348,426,2024-12-31 15:43:15,3945762.67
1349,611,2024-05-22 21:04:06,17775658.21
1350,38,2024-07-21 10:35:12,2375745.06
1351,498,2024-05-14 14:33:06,21481619.37
1352,743,2024-06-09 21:31:08,14681967.38
1353,238,2024-09-18 17:45:50,28560837.06
1354,20,2023-03-04 19:14:06,21066244.27
1355,324,2024-03-08 20:59:10,26023855.35
1356,275,2024-07-20 02:18:44,36087432.25
1357,911,2024-10-25 15:11:15,13843175.3
1358,507,2024-04-29 04:15:27,918996.64
1359,356,2024-09-29 23:31:36,17850425.21
1360,22,2024-04-04 15:52:57,21746857.5
1361,744,2023-06-15 10:29:10,3211099.9
1362,353,2023-07-16 17:05:04,47612228.77
1363,520,2024-03-24 08:27:02,24629545.99
1364,931,2023-08-13 21:23:45,10066753.82
1365,944,2024-12-02 12:20:53,5519655.59
1366,480,2024-09-08 23:55:08,30115188.33
1367,741,2023-05-15 10:40:55,25434462.27
1368,983,2024-12-29 14:12:46,36883696.59
1369,753,2024-03-02 23:45:24,13826144.48
1370,819,2024-01-04 17:11:48,45554832.84
1371,213,2023-06-15 22:38:26,30418801.59
1372,684,2023-10-17 03:08:17,17709724.0
1373,178,2024-05-09 04:42:00,14671844.67
1374,621,2023-07-24 05:41:28,6385445.12
1375,813,2024-05-18 03:40:25,6699848.7
1376,311,2024-03-01 17:58:33,15050896.98
1377,571,2023-08-29 07:37:30,21476488.56
1378,368,2023-02-18 00:39:36,23808736.64
1379,694,2023-09-25 12:59:58,9086537.61
1380,848,2023-06-12 06:21:40,36747781.82
1381,827,2024-05-30 01:09:50,30448007.06
1382,441,2023-03-07 12:17:47,30319343.84
1383,233,2023-04-27 22:29:05,31463335.82
1384,230,2023-05-04 20:27:40,2398301.2
1385,349,2024-05-13 09:23:13,5900901.74
1386,789,2023-12-30 01:41:57,23259046.67
1387,918,2024-07-24 09:44:20,4209735.29
1388,619,2023-06-04 18:45:52,23441610.89
1389,724,2024-11-16 03:47:30,22974271.3
1390,819,2023-02-21 15:56:26,42038726.1
1391,999,2024-04-13 04:02:19,9955427.86
1392,625,2023-04-19 22:13:48,5977768.88
1393,43,2023-04-15 20:28:44,26610990.2
1394,172,2024-06-03 03:50:16,56941533.81
1395,892,2024-10-07 04:17:54,5538102.32
1396,161,2023-07-30 13:10:00,26555119.96
1397,781,2023-10-27 16:04:30,30832863.36
1398,751,2024-06-02 18:08:45,7462583.2
1399,663,2023-04-12 05:37:03,853822.0
1400,839,2024-01-08 12:10:57,5578256.0
1401,869,2023-05-22 04:28:39,46503355.73
1402,993,2023-07-26 15:59:14,4315425.13
1403,252,2024-03-01 00:14:23,56473718.96
1404,294,2024-04-30 12:25:37,45838329.06
1405,88,2024-06-01 06:14:07,15004812.87
1406,733,2023-09-30 13:33:35,33088166.62
1407,645,2024-02-29 13:07:50,10557373.64
1408,156,2024-11-11 08:56:11,1782864.15
1409,807,2024-06-26 15:21:15,6850598.86
1410,822,2023-08-22 05:01:27,50155613.82
1411,941,2024-03-15 15:03:06,23126957.75
1412,975,2024-02-24 16:42:09,2395199.34
1413,967,2024-06-12 13:10:18,5327519.63
1414,150,2023-01-31 16:06:49,31058282.4
1415,967,2023-01-11 18:50:09,13201974.04
1416,347,2023-03-13 03:05:12,14808802.52
1417,791,2023-11-19 14:37:25,19976166.4
1418,63,2023-06-18 15:48:14,27284864.78
1419,677,2024-02-07 01:21:01,5328530.49
1420,925,2024-10-18 05:29:45,15853282.8
1421,647,2024-08-11 02:06:17,3514059.45
1422,997,2024-12-31 18:55:28,8593752.68
1423,412,2023-10-30 15:15:59,18022779.2
1424,895,2024-11-28 20:09:22,35055882.79
1425,932,2023-11-08 11:25:16,37868084.38
1426,847,2023-12-19 00:17:15,12093902.02
1427,626,2023-10-14 19:12:58,37611771.66
1428,457,2023-05-31 14:42:24,10338545.16
1429,909,2024-10-21 07:28:07,754231.02
1430,808,2024-07-11 22:43:56,48757854.67
1431,453,2024-09-25 23:44:23,22820784.81
1432,909,2024-12-15 12:34:12,15349821.68
1433,795,2024-10-26 14:43:39,35669340.48
1434,87,2023-07-22 10:58:42,21884907.59
1435,343,2023-02-07 19:34:02,29728412.18
1436,533,2024-02-04 04:35:15,17326686.92
1437,219,2024-07-07 10:20:14,8684685.12
1438,566,2023-04-06 18:37:45,22091969.99
1439,349,2023-11-16 18:58:52,23953748.31
1440,24,2024-10-12 05:49:35,19448128.97
1441,607,2023-01-29 19:39:30,1921246.23
1442,853,2023-09-22 08:47:12,41692249.35
1443,518,2023-11-08 15:23:30,37662907.94
1444,862,2023-04-24 02:10:57,36347179.36
1445,643,2024-01-17 09:27:26,928398.39
1446,127,2024-06-03 12:54:21,10396037.5
1447,964,2023-02-18 23:42:02,26745768.25
1448,306,2023-05-08 16:20:16,17117691.71
1449,465,2024-08-09 00:11:23,1818993.64
1450,825,2023-12-14 08:35:45,24381430.05
1451,732,2024-08-18 20:35:33,4506676.14
1452,865,2024-10-04 19:24:59,26915033.72
1453,359,2024-09-01 08:30:49,1056324.58
1454,683,2023-11-03 10:21:34,7103533.85
1455,732,2024-08-09 05:05:46,38387685.17
1456,756,2024-01-22 18:55:13,4398915.31
1457,336,2023-09-11 03:49:52,43520133.34
1458,198,2024-06-12 21:12:12,49755995.45
1459,101,2024-01-05 16:32:27,32492845.96
1460,849,2023-05-31 15:29:56,16919038.07
1461,95,2024-02-26 02:59:00,35207389.9
1462,910,2023-03-05 15:28:10,18322843.33
1463,220,2023-05-14 17:20:23,13358420.88
1464,379,2024-04-01 02:50:33,44038093.66
1465,413,2024-11-24 19:09:37,24088342.84
1466,532,2024-08-25 20:21:05,13684403.96
1467,599,2024-02-09 09:36:02,10465469.61
1468,434,2024-05-25 23:10:22,9299500.43
1469,750,2024-03-26 17:49:25,33111741.78
1470,148,2024-03-02 05:55:44,28202861.43
1471,497,2024-06-01 04:37:42,22032879.53
1472,133,2024-12-29 16:39:53,69612211.53
1473,884,2024-12-22 18:41:04,7746698.75
1474,712,2024-06-25 04:17:54,13497529.18
1475,485,2023-08-06 16:34:54,10104200.25
1476,967,2023-02-03 05:42:37,26590589.6
1477,944,2024-07-26 13:26:49,35602694.28
1478,873,2023-05-02 21:54:12,19234118.71
1479,124,2024-02-23 04:01:01,26000494.92
1480,297,2024-01-14 20:49:02,44524386.92
1481,157,2023-02-11 19:02:01,65548744.11
1482,313,2023-05-01 13:31:28,37381717.95
1483,302,2024-01-19 11:02:28,62622161.99
1484,811,2024-05-12 01:01:07,9989674.9
1485,803,2023-05-27 05:10:30,9319552.98
1486,50,2024-08-26 15:21:20,25348827.41
1487,221,2023-11-09 10:19:16,38322776.9
1488,3,2023-07-07 17:47:47,5870114.6
1489,358,2023-05-06 19:56:06,5232929.2
1490,428,2023-03-11 01:37:36,11560073.17
1491,318,2024-05-07 20:51:52,22823539.6
1492,922,2024-08-02 16:28:13,25600052.5
1493,487,2023-12-12 13:44:14,8708841.24
1494,781,2024-09-12 04:50:07,5388970.85
1495,652,2023-05-22 18:22:40,35815082.03
1496,684,2024-04-16 16:22:53,42433976.28
1497,888,2024-04-04 05:25:27,33931587.62
1498,820,2023-11-30 03:15:06,4807250.7
1499,420,2024-10-01 22:42:15,32300529.25
1500,922,2024-02-01 08:28:36,7089079.34
1501,554,2024-02-09 12:20:33,47626191.09
1502,754,2023-02-16 16:07:57,15173338.12
1503,91,2023-10-12 23:31:01,17056955.1
1504,586,2023-06-19 00:54:11,27315811.55
1505,575,2024-10-07 11:14:41,5841774.24
1506,660,2024-10-22 04:30:24,38832281.73
1507,198,2024-07-26 03:06:01,3480413.7
1508,591,2024-09-25 19:43:39,4427947.26
1509,535,2023-02-24 20:45:43,8206321.6
1510,515,2023-07-13 17:19:28,22075711.8
1511,675,2023-01-20 04:22:45,27129923.11
1512,986,2024-06-28 06:32:39,18037784.64
1513,806,2023-01-20 10:00:39,21448484.34
1514,850,2023-07-30 08:55:50,15905136.06
1515,455,2024-12-23 21:06:03,48029314.09
1516,622,2023-03-28 19:25:32,56906230.84
1517,604,2023-11-25 14:37:44,9838723.5
1518,883,2023-02-16 17:53:38,4271432.16
1519,448,2023-01-24 12:22:38,16795076.63
1520,25,2023-07-04 15:06:26,2605290.15
1521,392,2024-06-24 11:33:19,2714796.46
1522,118,2023-09-21 03:18:50,12626608.76
1523,173,2023-04-12 19:43:32,7400968.34
1524,188,2023-10-20 05:14:38,4839137.8
1525,158,2023-09-19 03:15:47,9465589.6
1526,695,2023-11-11 14:49:42,39963330.77
1527,630,2023-06-23 02:08:41,42019524.61
1528,28,2023-11-30 06:36:24,15282249.27
1529,306,2024-12-31 02:07:47,11447632.17
1530,328,2024-02-04 03:35:42,2022352.2
1531,915,2023-05-26 15:01:49,32537884.44
1532,385,2023-11-28 09:23:27,2223013.72
1533,208,2023-05-04 01:53:19,34967854.41
1534,601,2023-09-03 21:44:10,7046297.36
1535,521,2023-08-31 17:56:55,4219272.08
1536,973,2024-05-31 14:01:09,56600998.8
1537,63,2023-04-28 09:48:16,44134347.09
1538,567,2023-11-22 16:55:25,31218909.11
1539,496,2024-02-21 02:22:59,30673043.71
1540,649,2023-01-30 14:50:11,30859552.5
1541,276,2023-08-28 00:40:40,19315706.88
1542,692,2024-07-21 21:20:30,2571673.02
1543,782,2023-04-14 08:58:05,1387049.74
1544,805,2024-07-22 23:43:20,9806572.21
1545,582,2023-05-09 11:05:26,21219865.13
1546,86,2024-02-21 16:14:15,1919004.39
1547,209,2024-10-13 18:13:12,28651373.35
1548,554,2023-05-26 13:35:29,1212041.2
1549,551,2023-06-22 08:55:33,39662550.7
1550,463,2024-03-09 20:12:44,12689934.6
1551,833,2023-02-12 00:02:11,48081571.22
1552,297,2024-04-20 22:36:00,8026602.54
1553,1,2024-10-30 06:05:39,7766392.46
1554,280,2023-03-03 17:33:21,2637642.0
1555,860,2024-09-04 09:08:04,23694795.8
1556,360,2024-11-27 13:50:27,23399912.61
1557,600,2024-10-09 07:44:46,29483602.36
1558,47,2024-06-06 10:14:32,8559749.01
1559,577,2023-06-15 19:26:44,40408265.22
1560,92,2023-03-13 10:56:45,8639907.4
1561,851,2024-02-09 04:28:38,30762911.74
1562,287,2023-05-24 20:15:38,12976988.32
1563,626,2024-03-18 07:40:36,48899942.35
1564,906,2024-05-31 11:35:20,41671334.11
1565,651,2024-11-29 12:28:29,28228222.57
1566,280,2023-09-25 16:28:58,53284962.34
1567,350,2023-09-09 11:42:37,10618310.17
1568,983,2023-08-04 16:44:26,31111827.67
1569,17,2024-09-05 11:57:31,25389914.01
1570,662,2024-12-09 04:52:07,19872711.26
1571,488,2023-01-03 22:09:54,40109296.16
1572,689,2023-01-05 00:20:55,25795957.82
1573,570,2023-06-27 15:02:34,32040909.05
1574,781,2024-12-14 17:48:11,28759478.58
1575,84,2024-02-07 19:35:33,29375945.25
1576,80,2024-10-26 23:42:42,18387091.65
1577,914,2024-07-05 01:07:36,12730989.69
1578,689,2024-11-18 16:12:30,26795982.3
1579,996,2023-05-07 12:51:07,20878799.2
1580,367,2024-01-21 21:53:35,5578256.0
1581,860,2024-02-01 06:27:04,6552943.74
1582,128,2024-12-14 00:18:25,27844436.66
1583,959,2024-04-18 13:29:19,17033481.94
1584,10,2023-07-17 16:11:11,37176857.22
1585,777,2023-08-15 00:43:12,13531321.66
1586,197,2023-10-15 13:01:40,15028475.24
1587,641,2023-04-03 22:20:05,18112909.74
1588,240,2023-11-07 08:03:06,8284715.2
1589,38,2024-05-20 13:12:59,37863641.66
1590,927,2023-10-15 17:56:37,2837106.08
1591,215,2024-12-21 22:03:53,18784767.38
1592,841,2023-01-08 07:08:21,2853249.67
1593,114,2024-10-15 14:25:15,14583308.22
1594,513,2023-10-12 20:43:13,29131069.33
1595,566,2024-05-20 06:12:24,67053.25
1596,689,2023-07-18 20:35:48,29288260.39
1597,579,2024-11-29 21:57:12,44040564.33
1598,603,2023-06-29 02:22:46,25062789.44
1599,131,2023-05-12 02:22:06,50360482.89
1600,877,2023-09-23 20:44:58,26847204.53
1601,747,2023-08-22 19:02:41,28239428.94
1602,869,2023-10-08 06:59:06,49594919.35
1603,994,2024-11-25 00:50:30,6027311.64
1604,630,2024-12-10 19:24:13,14660695.92
1605,905,2023-09-16 20:23:35,17148536.64
1606,961,2024-04-09 00:04:16,4850010.65
1607,690,2024-03-13 23:20:12,27271109.77
1608,875,2024-10-27 01:53:17,8174748.08
1609,865,2023-11-27 15:44:54,25307401.21
1610,125,2024-02-21 09:58:38,40804085.99
1611,478,2024-11-27 18:52:13,10608070.11
1612,530,2024-05-22 13:09:38,12452813.39
1613,49,2023-02-14 08:10:31,6243176.92
1614,546,2023-10-12 15:17:38,19954362.2
1615,6,2024-04-04 11:30:50,6575258.44
1616,343,2024-02-06 07:05:07,27753094.71
1617,828,2023-03-25 20:49:09,5204053.66
1618,707,2023-01-26 08:12:53,61871814.5
1619,940,2024-03-09 02:42:37,6288238.78
1620,169,2023-09-13 07:10:05,21478404.01
1621,65,2023-12-04 11:18:57,12870793.8
1622,100,2024-10-03 22:45:58,36832950.26
1623,443,2023-01-29 17:28:30,24606261.49
1624,817,2023-01-25 21:34:24,12859282.52
1625,861,2024-10-03 12:10:17,9074130.51
1626,111,2023-09-14 08:59:54,7308594.23
1627,982,2024-04-29 08:40:42,21230360.5
1628,842,2023-12-15 01:58:54,26975987.13
1629,814,2023-12-08 18:55:14,22417265.96
1630,795,2023-08-31 02:39:16,34660950.05
1631,450,2024-09-06 22:33:27,32335465.52
1632,458,2023-04-08 22:46:05,30567220.47
1633,88,2024-08-15 04:32:41,17624490.94
1634,387,2023-03-04 01:12:50,1818061.8
1635,802,2023-11-17 02:22:03,26207301.66
1636,942,2023-05-11 02:15:26,14998693.87
1637,309,2024-03-28 01:59:41,10893027.95
1638,443,2024-09-17 22:47:55,34293436.74
1639,694,2023-03-09 03:42:26,673428.04
1640,54,2023-02-27 20:21:43,19970678.8
1641,412,2023-10-29 13:53:18,13369987.33
1642,771,2023-04-09 22:28:31,9573675.24
1643,886,2024-02-25 08:29:14,35319647.22
1644,11,2024-09-05 22:43:09,50463669.54
1645,476,2024-04-09 13:58:41,27819373.08
1646,635,2024-03-14 22:34:52,14483442.73
1647,667,2023-04-14 12:21:54,35887707.1
1648,465,2024-11-22 00:56:44,32897912.37
1649,602,2024-06-13 11:56:57,11473129.59
1650,106,2023-07-17 03:55:56,12982114.44
1651,731,2023-01-13 21:40:10,15341041.98
1652,809,2023-03-11 21:35:10,14669399.32
1653,130,2023-07-18 20:52:12,30687533.88
1654,263,2024-10-14 18:31:42,10202807.95
1655,493,2023-12-30 15:19:42,4902090.05
1656,191,2024-09-27 16:11:17,18221181.34
1657,817,2023-09-06 05:00:45,14439146.24
1658,131,2023-02-15 02:12:08,17616618.88
1659,447,2023-11-16 21:16:54,27829349.37
1660,773,2024-06-09 23:43:40,10689292.08
1661,598,2024-01-02 11:19:48,3480413.7
1662,151,2024-07-08 05:18:07,17031055.74
1663,618,2024-04-25 11:14:18,16131512.46
1664,378,2023-12-18 10:35:50,2705695.09
1665,601,2023-01-09 18:50:53,52656904.06
1666,59,2024-11-04 05:15:53,19510782.1
1667,839,2023-09-01 18:27:47,16411986.93
1668,433,2024-07-26 01:59:17,19589469.33
1669,1000,2023-12-19 07:06:52,25744688.43
1670,931,2023-07-25 23:19:18,8265740.37
1671,350,2023-07-26 02:29:25,18750710.8
1672,712,2023-07-13 17:19:14,3233382.51
1673,615,2024-12-09 17:01:03,26776035.66
1674,873,2024-12-10 12:03:23,20545284.29
1675,987,2024-08-15 20:36:39,13133202.12
1676,307,2023-12-10 22:25:53,1661638.38
1677,167,2024-03-04 11:57:52,17611772.86
1678,898,2023-04-18 16:32:26,36122627.52
1679,225,2023-02-13 18:03:22,7341228.88
1680,229,2023-01-04 23:15:24,30344021.21
1681,478,2024-12-10 08:23:02,19234796.14
1682,245,2024-09-30 07:45:36,754595.86
1683,827,2024-05-07 12:04:12,5044449.6
1684,410,2024-01-20 07:28:31,34680475.24
1685,372,2023-07-08 00:14:41,20882563.16
1686,367,2023-01-11 02:41:04,16654766.24
1687,118,2023-01-31 20:11:44,12281110.59
1688,451,2023-05-26 10:34:46,10669095.21
1689,600,2023-07-19 22:59:10,11193570.14
1690,999,2024-01-04 01:35:54,41697650.27
1691,203,2023-01-31 07:14:59,3521453.22
1692,225,2023-10-18 06:20:25,22462991.35
1693,348,2023-09-26 06:20:43,18555013.18
1694,183,2024-07-21 08:57:19,9676110.84
1695,181,2023-07-20 00:46:57,4861728.27
1696,22,2023-09-26 03:41:03,26386609.15
1697,389,2024-11-24 04:59:48,21222997.42
1698,347,2024-11-01 04:02:24,23587712.23
1699,468,2023-08-04 11:06:26,10201528.04
1700,829,2023-09-03 13:27:29,18323027.4
1701,964,2024-01-17 06:14:20,25567732.53
1702,903,2024-06-23 22:41:24,46480963.06
1703,122,2024-03-20 02:22:49,51897010.03
1704,814,2023-05-28 04:45:43,17031527.35
1705,546,2023-07-14 06:58:44,12620274.38
1706,326,2024-01-23 13:37:34,4267683.12
1707,652,2024-09-05 15:38:20,26964340.0
1708,782,2023-09-08 01:40:54,11852496.56
1709,194,2024-09-22 21:23:01,26338364.71
1710,809,2024-07-02 10:42:39,44091944.62
1711,254,2023-06-02 11:55:49,5008586.76
1712,815,2023-02-24 22:55:04,13954304.6
1713,872,2023-10-14 04:36:15,59241668.84
1714,908,2024-06-04 21:15:56,41045995.92
1715,745,2024-05-15 07:37:05,700098.04
1716,810,2023-03-25 17:08:11,34855315.18
1717,67,2024-11-10 22:23:14,6818296.02
1718,398,2023-06-21 18:31:05,27660569.43
1719,384,2024-10-22 18:32:16,16093878.45
1720,476,2024-05-25 18:53:32,27230357.45
1721,730,2023-07-03 11:43:02,41301923.72
1722,712,2024-01-18 19:07:55,15821754.28
1723,486,2024-05-09 18:00:53,673428.04
1724,411,2023-10-02 21:09:37,14530727.72
1725,666,2024-10-15 21:15:43,18950853.16
1726,225,2023-02-07 07:32:38,15440952.42
1727,884,2023-07-27 16:27:35,48375958.16
1728,224,2023-08-29 14:24:51,1796876.44
1729,911,2023-11-10 15:28:28,19728813.35
1730,161,2024-01-22 20:48:10,43409375.35
1731,564,2024-01-19 09:16:01,21478778.22
1732,770,2023-03-28 04:53:26,34285505.12
1733,456,2023-03-28 10:44:32,18169554.34
1734,236,2024-06-15 12:48:01,490798.88
1735,477,2024-08-20 01:29:52,19590141.2
1736,345,2024-06-08 22:36:52,8298874.82
1737,479,2024-03-12 16:25:33,11643178.88
1738,377,2024-03-18 14:53:22,19274538.34
1739,280,2024-05-24 11:32:32,22238076.12
1740,184,2024-01-27 00:53:59,4810767.01
1741,272,2024-03-28 08:30:43,26818913.23
1742,368,2024-10-22 02:45:46,26599092.61
1743,863,2023-03-26 10:43:23,17097309.92
1744,560,2024-05-28 18:40:12,28787519.44
1745,805,2024-10-21 02:50:44,17191926.78
1746,101,2023-10-11 08:17:30,35306946.16
1747,369,2023-05-02 02:35:51,14341903.52
1748,206,2023-02-09 19:52:48,33005791.77
1749,692,2023-12-08 07:09:34,16745187.83
1750,310,2023-12-04 09:06:11,50523991.09
1751,196,2024-11-30 09:59:34,9534749.3
1752,142,2024-12-23 21:59:31,54699880.86
1753,9,2024-07-10 09:30:27,38445395.57
1754,843,2023-11-03 10:15:42,2683333.13
1755,969,2023-12-21 14:42:08,2835243.38
1756,776,2024-02-20 21:06:55,24442581.07
1757,484,2024-11-02 00:25:58,29707938.34
1758,780,2024-10-31 18:39:53,17509920.27
1759,234,2023-06-02 14:28:21,23773779.77
1760,486,2023-08-21 07:38:28,45916091.86
1761,602,2023-08-28 18:46:50,14671442.36
1762,740,2024-07-19 17:03:58,36225460.22
1763,811,2024-04-17 12:24:10,23121361.59
1764,867,2023-03-29 11:23:55,49463014.12
1765,789,2023-07-12 15:36:42,24164092.43
1766,215,2024-12-15 15:12:27,21974057.62
1767,874,2024-03-25 16:22:58,29189095.01
1768,384,2024-07-25 01:05:45,57306442.35
1769,895,2023-05-23 21:01:35,25049156.08
1770,966,2023-05-12 11:07:31,11070755.27
1771,830,2023-01-10 18:11:49,48726060.31
1772,348,2024-11-05 12:54:46,6829126.56
1773,436,2023-08-19 15:15:38,26653689.45
1774,782,2024-12-03 14:41:10,20460098.15
1775,307,2024-12-08 19:34:24,37064384.72
1776,24,2023-11-30 21:22:13,49147987.92
1777,945,2024-08-04 01:10:21,2784330.96
1778,976,2023-05-23 05:35:44,30085922.54
1779,645,2023-12-05 20:41:13,45760306.16
1780,588,2024-09-09 22:07:50,35730496.49
1781,210,2024-02-05 13:53:00,2424082.4
1782,548,2024-02-05 02:19:10,35817168.44
1783,487,2024-01-31 06:51:25,54400798.47
1784,584,2023-04-22 11:58:21,18340831.98
1785,917,2024-04-07 23:15:55,22571033.81
1786,176,2023-11-08 03:23:41,24210979.34
1787,182,2023-04-17 20:07:50,9377964.3
1788,501,2023-02-02 21:58:04,25268422.24
1789,204,2023-01-28 06:47:50,41230576.89
