sales_key,transaction_id,transaction_item_id,customer_key,product_key,date_key,campaign_key,quantity,unit_price,sales_amount
43483,424,1231,5784,5354,20230206,5019,3,1867476.32,5602428.96
43484,441,1284,5457,5354,20230704,5093,4,1867476.32,7469905.28
43485,1031,3070,5194,5356,20231007,5140,4,4587968.62,18351874.48
43486,1349,3947,5608,5356,20240522,5254,2,4587968.62,9175937.24
43487,1342,3925,5215,5371,20241220,5732,4,2065841.11,8263364.44
43488,1261,3731,5314,5371,20240807,5293,3,2065841.11,6197523.33
43489,1909,5635,5647,5371,20230717,5099,2,2065841.11,4131682.22
43490,343,973,5911,5371,20230712,5097,4,2065841.11,8263364.44
43491,1903,5619,5818,5371,20241111,5713,5,2065841.11,10329205.55
43492,1251,3705,5340,5371,20240521,5254,5,2065841.11,10329205.55
43493,1284,3793,5390,5373,20230504,5062,5,1921246.23,9606231.15
43494,516,1515,5854,5373,20240829,5304,4,1921246.23,7684984.92
43495,315,900,5251,5373,20241201,5723,1,1921246.23,1921246.23
43496,802,2402,5591,5373,20231202,5168,3,1921246.23,5763738.69
43497,815,2440,5942,5373,20240506,5246,3,1921246.23,5763738.69
43498,1441,4214,5604,5373,20230129,5015,1,1921246.23,1921246.23
43499,621,1848,5757,5373,20230921,5132,4,1921246.23,7684984.92
43500,910,2725,5013,5373,20240131,5198,3,1921246.23,5763738.69
43501,791,2362,5114,5373,20231015,5144,1,1921246.23,1921246.23
43502,795,2375,5156,5373,20241015,5699,5,1921246.23,9606231.15
43503,870,2607,5786,5386,20240116,5191,5,1339969.74,6699848.7
43504,1406,4120,5730,5386,20230930,5137,3,1339969.74,4019909.22
43505,342,969,5932,5386,20241014,5699,1,1339969.74,1339969.74
43506,1538,4520,5564,5386,20231122,5163,3,1339969.74,4019909.22
43507,1375,4025,5810,5386,20240518,5252,5,1339969.74,6699848.7
43508,385,1109,5475,5386,20240410,5233,4,1339969.74,5359878.96
43509,1340,3920,5896,5386,20240308,5217,5,1339969.74,6699848.7
43510,902,2707,5024,5386,20231012,5143,1,1339969.74,1339969.74
43511,937,2800,5781,5388,20230130,5015,4,2882703.62,11530814.48
43512,1573,4615,5567,5388,20230627,5089,5,2882703.62,14413518.1
43513,1665,4890,5598,5388,20230109,5005,4,2882703.62,11530814.48
43514,1440,4212,5024,5388,20241012,5698,2,2882703.62,5765407.24
43515,889,2658,5660,5388,20240603,5260,2,2882703.62,5765407.24
43516,1998,5885,5623,5388,20240213,5205,4,2882703.62,11530814.48
43517,1113,3303,5188,5403,20240423,5240,5,3587518.79,17937593.95
43518,84,239,5559,5403,20240707,5277,1,3587518.79,3587518.79
43519,388,1121,5893,5403,20230507,5064,1,3587518.79,3587518.79
43520,1239,3672,5177,5403,20231015,5144,5,3587518.79,17937593.95
43521,598,1776,5922,5403,20240508,5247,4,3587518.79,14350075.16
43522,600,1788,5423,5405,20240613,5265,5,2937179.78,14685898.9
43523,1487,4379,5997,5405,20231109,5157,1,2937179.78,2937179.78
43524,250,700,5179,5405,20241030,5707,4,2937179.78,11748719.12
43525,1705,4997,5433,5405,20230714,5098,4,2937179.78,11748719.12
43526,338,957,5544,5405,20230502,5061,4,2937179.78,11748719.12
43527,1763,5174,5808,5405,20240417,5237,3,2937179.78,8811539.34
43528,960,2870,5269,5405,20240614,5266,3,2937179.78,8811539.34
43529,491,1434,5183,5405,20230105,5003,2,2937179.78,5874359.56
43530,691,2073,5004,5405,20240205,5201,3,2937179.78,8811539.34
43531,541,1595,5831,5420,20231215,5175,1,918587.96,918587.96
43532,1479,4350,5900,5420,20240223,5210,4,918587.96,3674351.84
43533,1513,4451,5803,5420,20230120,5010,4,918587.96,3674351.84
43534,1809,5335,5359,5420,20240805,5292,2,918587.96,1837175.92
43535,904,2712,5890,5420,20240401,5229,2,918587.96,1837175.92
43536,1808,5328,5224,5420,20230910,5127,1,918587.96,918587.96
43537,85,242,5221,5420,20240331,5228,4,918587.96,3674351.84
43538,684,2051,5073,5420,20230205,5018,1,918587.96,918587.96
43539,296,850,5045,5422,20240819,5299,5,3201837.4,16009187.0
43540,1096,3250,5821,5422,20240810,5294,1,3201837.4,3201837.4
43541,1348,3943,5313,5437,20241231,5738,1,3945762.67,3945762.67
43542,1967,5796,5713,5437,20230803,5108,2,3945762.67,7891525.34
43543,1729,5064,5139,5437,20231110,5157,5,3945762.67,19728813.35
43544,1443,4221,5405,5437,20231108,5156,1,3945762.67,3945762.67
43545,607,1814,5352,5437,20230112,5006,4,3945762.67,15783050.68
43546,1903,5618,5818,5437,20241111,5713,1,3945762.67,3945762.67
43547,147,413,5806,5437,20230503,5062,3,3945762.67,11837288.01
43548,709,2129,5336,5439,20230328,5044,1,3997980.88,3997980.88
43549,1596,4678,5686,5439,20230718,5100,2,3997980.88,7995961.76
43550,1843,5427,5949,5439,20240701,5274,1,3997980.88,3997980.88
43551,477,1394,5350,5439,20230901,5122,4,3997980.88,15991923.52
43552,1628,4786,5839,5439,20231215,5175,4,3997980.88,15991923.52
43553,187,521,5110,5439,20230202,5017,1,3997980.88,3997980.88
43554,530,1561,5378,5439,20230426,5058,2,3997980.88,7995961.76
43555,872,2615,5208,5439,20231019,5146,2,3997980.88,7995961.76
43556,747,2233,5007,5454,20240513,5250,2,1970582.05,3941164.1
43557,594,1768,5588,5454,20240225,5211,2,1970582.05,3941164.1
43558,1967,5798,5713,5454,20230803,5108,1,1970582.05,1970582.05
43559,288,821,5531,5454,20241211,5728,3,1970582.05,5911746.15
43560,564,1674,5092,5266,20240321,5223,1,2936321.44,2936321.44
43561,203,573,5100,5266,20230810,5111,4,2936321.44,11745285.76
43562,603,1799,5698,5266,20241110,5712,4,2936321.44,11745285.76
43563,367,1051,5355,5266,20230422,5056,4,2936321.44,11745285.76
43564,1684,4936,5297,5266,20240120,5193,4,2936321.44,11745285.76
43565,1370,4009,5816,5266,20240104,5185,3,2936321.44,8808964.32
43566,64,179,5496,5266,20241022,5703,5,2936321.44,14681607.2
43567,1954,5762,5013,5268,20241109,5712,1,3652492.3,3652492.3
43568,1134,3364,5799,5268,20230213,5022,2,3652492.3,7304984.6
43569,591,1757,5008,5268,20240310,5218,4,3652492.3,14609969.2
43570,1147,3406,5823,5268,20240821,5300,2,3652492.3,7304984.6
43571,430,1249,5425,5291,20240623,5270,1,1826242.72,1826242.72
43572,1245,3688,5815,5291,20241104,5709,2,1826242.72,3652485.44
43573,656,1961,5686,5291,20240714,5281,4,1826242.72,7304970.88
43574,1896,5594,5914,5291,20240330,5228,5,1826242.72,9131213.6
43575,1769,5201,5123,5291,20230523,5072,3,1826242.72,5478728.16
43576,397,1150,5785,5291,20230529,5075,5,1826242.72,9131213.6
43577,1277,3778,5203,5293,20230314,5037,5,2768795.29,13843976.45
43578,1714,5026,5136,5293,20240604,5261,4,2768795.29,11075181.16
43579,21,60,5552,5293,20240817,5298,5,2768795.29,13843976.45
43580,22,65,5880,5293,20240106,5186,2,2768795.29,5537590.58
43581,623,1856,5672,5300,20240828,5303,4,4770856.24,19083424.96
43582,366,1050,5421,5300,20241222,5733,3,4770856.24,14312568.72
43583,1584,4650,5010,5302,20230717,5099,4,3869902.12,15479608.48
43584,1418,4150,5063,5302,20230618,5085,1,3869902.12,3869902.12
43585,1183,3516,5540,5302,20241005,5694,5,3869902.12,19349510.6
43586,1089,3229,5828,5302,20240523,5255,3,3869902.12,11609706.36
43587,1144,3395,5462,5302,20240523,5255,5,3869902.12,19349510.6
43588,1512,4449,5214,5302,20240628,5273,3,3869902.12,11609706.36
43589,1678,4921,5126,5302,20230418,5054,5,3869902.12,19349510.6
43590,1473,4328,5881,5325,20241222,5733,2,3189706.24,6379412.48
43591,847,2527,5817,5325,20240927,5690,4,3189706.24,12758824.96
43592,783,2342,5056,5325,20240822,5300,3,3189706.24,9569118.72
43593,968,2892,5836,5325,20230320,5040,5,3189706.24,15948531.2
43594,1551,4553,5830,5327,20230212,5022,5,2180564.56,10902822.8
43595,1022,3044,5923,5327,20230329,5044,3,2180564.56,6541693.68
43596,1241,3678,5847,5327,20230927,5135,4,2180564.56,8722258.24
43597,359,1026,5389,5327,20240325,5225,5,2180564.56,10902822.8
43598,1037,3086,5397,5332,20230914,5129,4,1175720.02,4702880.08
43599,267,760,5570,5332,20230519,5070,5,1175720.02,5878600.1
43600,1369,4007,5750,5332,20240302,5214,4,1175720.02,4702880.08
43601,1220,3615,5723,5334,20230806,5109,5,785498.65,3927493.25
43602,668,2000,5710,5334,20230709,5095,1,785498.65,785498.65
43603,838,2507,5769,5334,20240817,5298,3,785498.65,2356495.95
43604,1497,4407,5885,5334,20240404,5230,1,785498.65,785498.65
43605,1764,5177,5864,5334,20230329,5044,1,785498.65,785498.65
43606,1466,4300,5419,5334,20240825,5302,1,785498.65,785498.65
43607,418,1213,5112,5357,20230331,5045,1,118782.91,118782.91
43608,41,118,5295,5357,20240804,5291,4,118782.91,475131.64
43609,271,767,5467,5357,20240620,5269,2,118782.91,237565.82
43610,1801,5309,5939,5357,20241227,5736,3,118782.91,356348.73
43611,435,1257,5325,5359,20241224,5734,2,4048400.34,8096800.68
43612,1192,3532,5264,5359,20230328,5044,2,4048400.34,8096800.68
43613,1808,5329,5224,5359,20230910,5127,5,4048400.34,20242001.7
43614,587,1738,5961,5359,20240311,5218,5,4048400.34,20242001.7
43615,173,482,5263,5366,20230927,5135,3,1776176.83,5328530.49
43616,1756,5148,5773,5366,20240220,5208,5,1776176.83,8880884.15
43617,1659,4875,5334,5366,20231116,5160,5,1776176.83,8880884.15
43618,737,2198,5854,5366,20230521,5071,3,1776176.83,5328530.49
43619,1386,4061,5786,5366,20231230,5182,4,1776176.83,7104707.32
43620,1419,4151,5674,5366,20240207,5202,3,1776176.83,5328530.49
43621,1101,3265,5325,5366,20240627,5272,4,1776176.83,7104707.32
43622,1936,5712,5191,5366,20240219,5208,5,1776176.83,8880884.15
43623,1568,4599,5211,5368,20230804,5108,3,4418284.76,13254854.28
43624,1353,3956,5456,5368,20240918,5314,2,4418284.76,8836569.52
43625,348,991,5255,5368,20230825,5119,4,4418284.76,17673139.04
43626,612,1831,5485,5368,20231108,5156,3,4418284.76,13254854.28
43627,1892,5581,5522,5368,20240119,5192,5,4418284.76,22091423.8
43628,961,2872,5236,5368,20240511,5249,2,4418284.76,8836569.52
43629,1179,3502,5654,5391,20230129,5015,5,4032989.02,20164945.1
43630,350,998,5368,5391,20240529,5258,5,4032989.02,20164945.1
43631,1954,5761,5013,5391,20241109,5712,3,4032989.02,12098967.06
43632,632,1880,5741,5391,20241107,5711,1,4032989.02,4032989.02
43633,634,1885,5056,5391,20240814,5296,4,4032989.02,16131956.08
43634,1017,3029,5190,5393,20230313,5036,2,3520229.89,7040459.78
43635,514,1508,5960,5393,20240312,5219,3,3520229.89,10560689.67
43636,382,1096,5960,5393,20240406,5231,2,3520229.89,7040459.78
43637,1410,4127,5819,5393,20230822,5117,2,3520229.89,7040459.78
43638,1817,5354,5964,5393,20240129,5197,1,3520229.89,3520229.89
43639,1264,3740,5510,5393,20231203,5169,3,3520229.89,10560689.67
43640,741,2211,5711,5393,20240301,5213,4,3520229.89,14080919.56
43641,1359,3976,5243,5393,20240929,5691,3,3520229.89,10560689.67
43642,1259,3726,5994,5400,20241110,5712,4,109440.67,437762.68
43643,1948,5749,5644,5400,20230205,5018,5,109440.67,547203.35
43644,978,2909,5081,5400,20230803,5108,3,109440.67,328322.01
43645,1559,4572,5574,5400,20230615,5083,4,109440.67,437762.68
43646,1097,3254,5758,5400,20230820,5116,3,109440.67,328322.01
43647,318,909,5482,5400,20230305,5032,1,109440.67,109440.67
43648,1075,3186,5538,5400,20230829,5121,5,109440.67,547203.35
43649,1044,3105,5636,5400,20231107,5156,2,109440.67,218881.34
43650,607,1813,5352,5400,20230112,5006,4,109440.67,437762.68
43651,1800,5303,5330,5400,20230730,5106,2,109440.67,218881.34
43652,1880,5543,5777,5314,20230629,5090,2,3797056.47,7594112.94
43653,1635,4805,5799,5314,20231117,5161,1,3797056.47,3797056.47
43654,952,2850,5975,5314,20230320,5040,5,3797056.47,18985282.35
43655,662,1983,5059,5328,20240926,5690,3,1191490.96,3574472.88
43656,1812,5339,5715,5328,20240412,5234,2,1191490.96,2382981.92
43657,558,1660,5674,5328,20230101,5001,4,1191490.96,4765963.84
43658,172,479,5837,5328,20240405,5231,3,1191490.96,3574472.88
43659,1616,4744,5230,5328,20240206,5201,1,1191490.96,1191490.96
43660,1511,4444,5672,5331,20230120,5010,2,1597108.02,3194216.04
43661,1622,4760,5100,5331,20241003,5693,3,1597108.02,4791324.06
43662,39,113,5526,5331,20231120,5162,4,1597108.02,6388432.08
43663,1388,4065,5616,5331,20230604,5078,3,1597108.02,4791324.06
43664,1366,3997,5367,5331,20240908,5309,4,1597108.02,6388432.08
43665,273,774,5699,5331,20240316,5221,1,1597108.02,1597108.02
43666,164,457,5721,5331,20230210,5021,5,1597108.02,7985540.1
43667,1936,5711,5191,5331,20240219,5208,2,1597108.02,3194216.04
43668,1383,4054,5451,5331,20230427,5059,5,1597108.02,7985540.1
43669,900,2697,5976,5345,20240914,5312,3,2572163.78,7716491.34
43670,950,2844,5515,5345,20231231,5183,4,2572163.78,10288655.12
43671,562,1670,5525,5345,20230730,5106,2,2572163.78,5144327.56
43672,1880,5539,5777,5345,20230629,5090,1,2572163.78,2572163.78
43673,1839,5418,5859,5345,20240427,5242,1,2572163.78,2572163.78
43674,1841,5422,5103,5345,20230119,5010,2,2572163.78,5144327.56
43675,803,2406,5197,5346,20230816,5114,1,1308232.3,1308232.3
43676,1511,4443,5672,5346,20230120,5010,4,1308232.3,5232929.2
43677,227,638,5608,5346,20230205,5018,5,1308232.3,6541161.5
43678,1742,5106,5255,5346,20241022,5703,2,1308232.3,2616464.6
43679,1489,4383,5245,5346,20230506,5063,4,1308232.3,5232929.2
43680,1818,5359,5098,5346,20241216,5730,3,1308232.3,3924696.9
43681,1310,3854,5251,5346,20240805,5292,3,1308232.3,3924696.9
43682,143,402,5887,5346,20241113,5714,2,1308232.3,2616464.6
43683,55,156,5362,5363,20240920,5315,5,4110210.15,20551050.75
43684,5,18,5899,5363,20230609,5080,1,4110210.15,4110210.15
43685,1269,3756,5352,5363,20241225,5735,3,4110210.15,12330630.45
43686,603,1795,5698,5363,20241110,5712,2,4110210.15,8220420.3
43687,948,2836,5498,5364,20230617,5084,4,2485670.69,9942682.76
43688,278,791,5786,5364,20241102,5708,5,2485670.69,12428353.45
43689,318,908,5482,5364,20230305,5032,2,2485670.69,4971341.38
43690,446,1296,5311,5364,20240922,5316,4,2485670.69,9942682.76
43691,272,772,5793,5364,20230315,5037,1,2485670.69,2485670.69
43692,793,2368,5444,5364,20230625,5088,1,2485670.69,2485670.69
43693,1126,3338,5029,5364,20230603,5077,5,2485670.69,12428353.45
43694,351,1001,5270,5364,20241230,5737,2,2485670.69,4971341.38
43695,1969,5802,5100,5378,20240518,5252,2,1726730.26,3453460.52
43696,658,1971,5425,5378,20240226,5211,4,1726730.26,6906921.04
43697,1444,4228,5859,5378,20230424,5057,3,1726730.26,5180190.78
43698,258,735,5587,5378,20240401,5229,2,1726730.26,3453460.52
43699,511,1496,5030,5378,20230221,5026,2,1726730.26,3453460.52
43700,1496,4402,5681,5381,20240416,5236,2,156224.27,312448.54
43701,952,2852,5975,5381,20230320,5040,1,156224.27,156224.27
43702,960,2871,5269,5395,20240614,5266,2,2819913.37,5639826.74
43703,1957,5770,5888,5395,20241224,5734,4,2819913.37,11279653.48
43704,1363,3987,5407,5395,20240324,5225,1,2819913.37,2819913.37
43705,707,2123,5643,5395,20240204,5200,2,2819913.37,5639826.74
43706,708,2124,5386,5395,20241206,5725,4,2819913.37,11279653.48
43707,746,2229,5017,5395,20240121,5193,1,2819913.37,2819913.37
43708,1346,3937,5229,5396,20240206,5201,2,4185117.24,8370234.48
43709,1614,4738,5433,5413,20231012,5143,5,3249409.53,16247047.65
43710,878,2627,5906,5413,20231121,5163,4,3249409.53,12997638.12
43711,268,762,5292,5413,20230722,5102,5,3249409.53,16247047.65
43712,141,391,5980,5413,20241015,5699,5,3249409.53,16247047.65
43713,1186,3520,5779,5413,20241231,5738,2,3249409.53,6498819.06
43714,862,2580,5590,5414,20231210,5172,4,3538842.78,14155371.12
43715,548,1623,5604,5414,20240513,5250,4,3538842.78,14155371.12
43716,991,2944,5200,5414,20230530,5075,4,3538842.78,14155371.12
43717,323,918,5421,5414,20230331,5045,4,3538842.78,14155371.12
43718,1848,5442,5854,5414,20240328,5227,1,3538842.78,3538842.78
43719,1020,3038,5336,5414,20230418,5054,5,3538842.78,17694213.9
43720,815,2439,5942,5414,20240506,5246,5,3538842.78,17694213.9
43721,1919,5653,5082,5414,20231006,5140,5,3538842.78,17694213.9
43722,1436,4199,5420,5428,20240204,5200,5,2238683.37,11193416.85
43723,149,416,5800,5428,20230213,5022,4,2238683.37,8954733.48
43724,588,1742,5322,5428,20240410,5233,3,2238683.37,6716050.11
43725,1962,5787,5136,5428,20240629,5273,4,2238683.37,8954733.48
43726,1576,4626,5080,5428,20241026,5705,4,2238683.37,8954733.48
43727,493,1443,5366,5428,20230331,5045,5,2238683.37,11193416.85
43728,243,686,5837,5428,20240514,5250,1,2238683.37,2238683.37
43729,535,1574,5073,5428,20240723,5285,4,2238683.37,8954733.48
43730,192,536,5051,5428,20240827,5303,3,2238683.37,6716050.11
43731,787,2348,5645,5428,20240413,5235,5,2238683.37,11193416.85
43732,687,2062,5666,5428,20240524,5255,2,2238683.37,4477366.74
43733,923,2764,5956,5431,20231007,5140,3,3604863.8,10814591.4
43734,133,361,5753,5431,20240329,5227,4,3604863.8,14419455.2
43735,1303,3838,5698,5431,20230602,5077,1,3604863.8,3604863.8
43736,1014,3023,5450,5431,20231116,5160,3,3604863.8,10814591.4
43737,1,2,5751,5431,20230724,5103,2,3604863.8,7209727.6
43738,1515,4458,5342,5431,20241223,5734,4,3604863.8,14419455.2
43739,4,15,5252,5445,20230913,5128,5,1696373.42,8481867.1
43740,900,2698,5976,5445,20240914,5312,1,1696373.42,1696373.42
43741,1616,4746,5230,5445,20240206,5201,1,1696373.42,1696373.42
43742,922,2759,5165,5445,20240224,5210,2,1696373.42,3392746.84
43743,1612,4734,5417,5445,20240522,5254,2,1696373.42,3392746.84
43744,1724,5049,5298,5216,20231002,5138,4,3632681.93,14530727.72
43745,792,2366,5316,5216,20240421,5239,2,3632681.93,7265363.86
43746,1766,5185,5991,5218,20241215,5730,1,3521453.22,3521453.22
43747,1691,4959,5979,5218,20230131,5016,1,3521453.22,3521453.22
43748,263,750,5559,5218,20240808,5293,2,3521453.22,7042906.44
43749,1733,5080,5343,5241,20230328,5044,2,1246454.01,2492908.02
43750,786,2347,5916,5241,20240201,5199,4,1246454.01,4985816.04
43751,1415,4140,5195,5241,20230111,5006,4,1246454.01,4985816.04
43752,1461,4281,5095,5241,20240226,5211,3,1246454.01,3739362.03
43753,1562,4577,5505,5241,20230524,5072,2,1246454.01,2492908.02
43754,650,1941,5668,5241,20230411,5051,2,1246454.01,2492908.02
43755,1501,4417,5441,5243,20240209,5203,2,3897058.57,7794117.14
43756,1601,4698,5744,5243,20230822,5117,3,3897058.57,11691175.71
43757,1551,4554,5830,5243,20230212,5022,3,3897058.57,11691175.71
43758,1380,4041,5845,5243,20230612,5082,2,3897058.57,7794117.14
43759,822,2463,5282,5243,20241004,5694,5,3897058.57,19485292.85
43760,1335,3910,5925,5243,20240507,5247,1,3897058.57,3897058.57
43761,1849,5445,5654,5243,20241012,5698,3,3897058.57,11691175.71
43762,1564,4585,5134,5243,20240531,5259,2,3897058.57,7794117.14
43763,1098,3257,5098,5243,20230405,5048,1,3897058.57,3897058.57
43764,1764,5178,5864,5248,20230329,5044,5,2479489.72,12397448.6
43765,606,1809,5435,5248,20230224,5028,2,2479489.72,4958979.44
43766,1746,5119,5101,5248,20231011,5142,2,2479489.72,4958979.44
43767,1767,5191,5871,5248,20240325,5225,4,2479489.72,9917958.88
43768,279,796,5246,5248,20231109,5157,1,2479489.72,2479489.72
43769,1750,5131,5528,5248,20231204,5169,2,2479489.72,4958979.44
43770,1093,3244,5858,5250,20241012,5698,4,2646149.64,10584598.56
43771,945,2827,5593,5250,20230923,5133,4,2646149.64,10584598.56
43772,1851,5454,5342,5250,20241207,5726,2,2646149.64,5292299.28
43773,1050,3122,5557,5252,20231218,5176,1,668594.57,668594.57
43774,666,1996,5272,5252,20240911,5310,4,668594.57,2674378.28
43775,620,1846,5500,5252,20240922,5316,4,668594.57,2674378.28
43776,1629,4790,5811,5252,20231208,5171,2,668594.57,1337189.14
43777,1037,3085,5397,5252,20230914,5129,1,668594.57,668594.57
43778,1204,3568,5789,5252,20240622,5270,5,668594.57,3342972.85
43779,1472,4323,5909,5252,20241229,5737,2,668594.57,1337189.14
43780,61,170,5540,5252,20231218,5176,3,668594.57,2005783.71
43781,1637,4809,5527,5273,20240328,5227,2,606020.6,1212041.2
43782,1548,4546,5441,5273,20230526,5073,2,606020.6,1212041.2
43783,1312,3857,5893,5273,20240530,5258,3,606020.6,1818061.8
43784,1781,5241,5986,5273,20240205,5201,4,606020.6,2424082.4
43785,674,2019,5285,5273,20230305,5032,4,606020.6,2424082.4
43786,1732,5077,5767,5273,20230328,5044,4,606020.6,2424082.4
43787,649,1939,5819,5273,20231004,5139,3,606020.6,1818061.8
43788,1634,4802,5274,5273,20230304,5032,3,606020.6,1818061.8
43789,1986,5850,5384,5273,20230829,5121,5,606020.6,3030103.0
43790,467,1357,5816,5273,20240814,5296,3,606020.6,1818061.8
43791,1718,5035,5285,5273,20230621,5086,3,606020.6,1818061.8
43792,451,1311,5526,5275,20230311,5035,5,2487100.53,12435502.65
43793,745,2226,5625,5275,20230413,5052,5,2487100.53,12435502.65
43794,1481,4356,5933,5275,20230211,5021,4,2487100.53,9948402.12
43795,20,55,5276,5275,20241121,5718,3,2487100.53,7461301.59
43796,44,127,5348,5275,20241006,5695,4,2487100.53,9948402.12
43797,1888,5565,5775,5275,20230122,5011,2,2487100.53,4974201.06
43798,497,1455,5982,5277,20230803,5108,5,843145.14,4215725.7
43799,757,2269,5844,5277,20230401,5046,3,843145.14,2529435.42
43800,1880,5541,5777,5277,20230629,5090,3,843145.14,2529435.42
43801,895,2678,5692,5277,20230211,5021,5,843145.14,4215725.7
43802,1349,3946,5608,5277,20240522,5254,1,843145.14,843145.14
43803,473,1381,5607,5277,20240203,5200,5,843145.14,4215725.7
43804,1564,4587,5134,5277,20240531,5259,4,843145.14,3372580.56
43805,864,2586,5605,5277,20231201,5168,1,843145.14,843145.14
43806,1366,3995,5367,5277,20240908,5309,5,843145.14,4215725.7
43807,633,1884,5992,5277,20241014,5699,5,843145.14,4215725.7
43808,796,2381,5222,5282,20230624,5088,1,1367183.17,1367183.17
43809,1170,3477,5304,5282,20231121,5163,5,1367183.17,6835915.85
43810,1749,5129,5689,5282,20231208,5171,2,1367183.17,2734366.34
43811,495,1448,5024,5282,20241105,5710,5,1367183.17,6835915.85
43812,463,1346,5853,5282,20240228,5212,3,1367183.17,4101549.51
43813,716,2144,5038,5284,20240405,5231,4,2485776.37,9943105.48
43814,1151,3417,5881,5284,20240223,5210,5,2485776.37,12428881.85
43815,1987,5853,5010,5284,20241119,5717,3,2485776.37,7457329.11
43816,1051,3128,5328,5284,20230119,5010,3,2485776.37,7457329.11
43817,1636,4807,5170,5307,20230511,5066,5,2324994.19,11624970.95
43818,230,645,5874,5307,20230816,5114,4,2324994.19,9299976.76
43819,635,1891,5771,5307,20241019,5701,4,2324994.19,9299976.76
43820,1460,4277,5846,5307,20230531,5076,1,2324994.19,2324994.19
43821,1162,3458,5535,5307,20240719,5283,5,2324994.19,11624970.95
43822,382,1099,5960,5307,20240406,5231,1,2324994.19,2324994.19
43823,193,540,5618,5307,20240111,5188,2,2324994.19,4649988.38
43824,1155,3428,5697,5309,20240309,5217,1,3664992.05,3664992.05
43825,396,1146,5943,5309,20241106,5710,2,3664992.05,7329984.1
43826,56,160,5118,5309,20241008,5696,5,3664992.05,18324960.25
43827,1478,4344,5870,5309,20230502,5061,1,3664992.05,3664992.05
43828,1656,4868,5967,5309,20240927,5690,1,3664992.05,3664992.05
43829,499,1462,5789,5309,20240629,5273,1,3664992.05,3664992.05
43830,281,799,5046,5309,20230530,5075,1,3664992.05,3664992.05
43831,481,1405,5342,5309,20230726,5104,3,3664992.05,10994976.15
43832,583,1732,5335,5316,20240513,5250,2,528705.61,1057411.22
43833,890,2663,5373,5316,20241223,5734,3,528705.61,1586116.83
43834,987,2934,5171,5316,20230409,5050,1,528705.61,528705.61
43835,553,1641,5787,5318,20230422,5056,3,4863070.59,14589211.77
43836,1000,2978,5171,5449,20230412,5051,4,793947.85,3175791.4
43837,676,2025,5339,5449,20230929,5136,5,793947.85,3969739.25
43838,535,1576,5073,5449,20240723,5285,5,793947.85,3969739.25
43839,1057,3146,5538,5449,20240317,5221,2,793947.85,1587895.7
43840,127,350,5058,5449,20230324,5042,5,793947.85,3969739.25
43841,709,2128,5336,5449,20230328,5044,2,793947.85,1587895.7
43842,270,764,5751,5449,20240728,5288,2,793947.85,1587895.7
43843,48,141,5247,5460,20240226,5211,2,4885517.9,9771035.8
43844,9,33,5392,5460,20240927,5690,1,4885517.9,4885517.9
43845,314,898,5243,5460,20230610,5081,5,4885517.9,24427589.5
43846,1064,3161,5394,5460,20240205,5201,2,4885517.9,9771035.8
43847,1764,5176,5864,5460,20230329,5044,5,4885517.9,24427589.5
43848,305,873,5455,5460,20241026,5705,3,4885517.9,14656553.7
43849,844,2518,5369,5460,20240623,5270,3,4885517.9,14656553.7
43850,723,2163,5751,5467,20230315,5037,4,232638.45,930553.8
43851,545,1610,5676,5467,20230830,5121,2,232638.45,465276.9
43852,1659,4876,5334,5467,20231116,5160,4,232638.45,930553.8
43853,323,917,5421,5467,20230331,5045,3,232638.45,697915.35
43854,796,2378,5222,5467,20230624,5088,2,232638.45,465276.9
43855,650,1945,5668,5467,20230411,5051,4,232638.45,930553.8
43856,1851,5452,5342,5467,20241207,5726,2,232638.45,465276.9
43857,1926,5676,5607,5467,20230327,5043,2,232638.45,465276.9
43858,1790,5275,5509,5467,20230313,5036,5,232638.45,1163192.25
43859,1185,3519,5416,5467,20230611,5081,2,232638.45,465276.9
43860,111,313,5826,5474,20241026,5705,1,2772473.51,2772473.51
43861,735,2196,5551,5474,20231212,5173,3,2772473.51,8317420.53
43862,666,1995,5272,5474,20240911,5310,4,2772473.51,11089894.04
43863,1086,3218,5825,5474,20240809,5294,3,2772473.51,8317420.53
43864,1481,4355,5933,5474,20230211,5021,5,2772473.51,13862367.55
43865,641,1911,5431,5474,20230926,5135,1,2772473.51,2772473.51
43866,593,1763,5494,5474,20230831,5122,2,2772473.51,5544947.02
43867,528,1552,5387,5474,20231129,5167,5,2772473.51,13862367.55
43868,1466,4301,5419,5485,20240825,5302,3,401058.93,1203176.79
43869,175,485,5276,5485,20241015,5699,2,401058.93,802117.86
43870,68,191,5905,5485,20230708,5095,3,401058.93,1203176.79
43871,1234,3660,5912,5485,20231214,5174,2,401058.93,802117.86
43872,536,1581,5360,5492,20231106,5155,3,3934887.69,11804663.07
43873,7,23,5209,5492,20230107,5004,5,3934887.69,19674438.45
43874,1910,5637,5905,5492,20230525,5073,5,3934887.69,19674438.45
43875,395,1142,5577,5492,20230624,5088,3,3934887.69,11804663.07
43876,1424,4164,5123,5492,20241128,5721,5,3934887.69,19674438.45
43877,1537,4513,5063,5492,20230428,5059,5,3934887.69,19674438.45
43878,313,892,5290,5499,20231208,5171,4,2864395.97,11457583.88
43879,1024,3049,5757,5499,20240827,5303,3,2864395.97,8593187.91
43880,1082,3205,5492,5499,20240611,5264,2,2864395.97,5728791.94
